musicId,frameTime,Arousal(mean),Valence(mean)
156,39.0,0.6770124999999999,0.5856750000000001
156,39.5,0.6753374999999998,0.5796625000000001
156,40.0,0.6794499999999999,0.5901125000000002
156,40.5,0.6745625,0.5881125
156,41.0,0.6703499999999999,0.5892250000000001
156,41.5,0.6728874999999999,0.5980000000000001
156,42.0,0.6634625000000001,0.5893375000000002
156,42.5,0.6624374999999999,0.5918875000000001
156,43.0,0.6705624999999998,0.5966625000000001
156,43.5,0.6689874999999998,0.5780000000000001
156,44.0,0.66855,0.5783250000000002
156,44.5,0.6744375,0.5862125
156,45.0,0.6814374999999999,0.5838750000000001
156,45.5,0.6867749999999999,0.5886500000000001
156,46.0,0.6962249999999999,0.5972125000000001
156,46.5,0.6947749999999999,0.58855
156,47.0,0.6941124999999999,0.5903250000000001
156,47.5,0.6955499999999999,0.5899875000000001
156,48.0,0.6864375,0.5853125
156,48.5,0.6950249999999999,0.5864375000000002
156,49.0,0.6868999999999998,0.579775
156,49.5,0.6736499999999999,0.5699875000000001
156,50.0,0.6727749999999999,0.5743250000000002
156,50.5,0.66545,0.58265
156,51.0,0.6575499999999999,0.5783125
156,51.5,0.6535624999999999,0.5801000000000001
156,52.0,0.6601124999999999,0.5837750000000002
156,52.5,0.6555749999999999,0.5705500000000001
156,53.0,0.6584499999999999,0.5769875000000001
156,53.5,0.6556499999999998,0.57975
156,54.0,0.64645,0.5716625000000001
156,54.5,0.6447749999999999,0.573875
156,55.0,0.6481124999999999,0.5785500000000001
156,55.5,0.6494374999999999,0.5720000000000001
156,56.0,0.6644249999999999,0.570875
156,56.5,0.6655625,0.5771000000000001
156,57.0,0.6618749999999999,0.5704250000000001
156,57.5,0.6372249999999999,0.5676500000000002
156,58.0,0.6138874999999998,0.5633375
156,58.5,0.6131125,0.5599875000000001
156,59.0,0.624225,0.5530000000000002
156,59.5,0.6242374999999999,0.5569750000000001
156,60.0,0.6237874999999999,0.5535375000000001
156,60.5,0.6258999999999999,0.5556500000000001
156,61.0,0.6257874999999998,0.554775
156,61.5,0.6191249999999999,0.5467625000000002
156,62.0,0.6297874999999998,0.5396625
156,62.5,0.621675,0.5316500000000001
156,63.0,0.6137874999999998,0.53
157,15.5,0.5759431818181817,0.6982727272727274
157,16.0,0.5732272727272726,0.7019204545454546
157,16.5,0.5715113636363636,0.6985795454545456
157,17.0,0.5709090909090908,0.7000909090909091
157,17.5,0.5705113636363636,0.7020227272727273
157,18.0,0.5656590909090911,0.7031477272727273
157,18.5,0.5632272727272727,0.7033409090909092
157,19.0,0.5677727272727272,0.7025340909090909
157,19.5,0.5722272727272727,0.7031250000000001
157,20.0,0.5733181818181817,0.7052613636363637
157,20.5,0.5707045454545455,0.7083863636363638
157,21.0,0.5689772727272728,0.7161818181818183
157,21.5,0.5688636363636363,0.7173863636363637
157,22.0,0.5584772727272727,0.7183977272727272
157,22.5,0.5538295454545455,0.7163750000000001
157,23.0,0.5550340909090908,0.7230454545454547
157,23.5,0.5487840909090909,0.7259545454545455
157,24.0,0.5526136363636364,0.718284090909091
157,24.5,0.5444318181818182,0.7151477272727275
157,25.0,0.5420113636363636,0.7175681818181817
157,25.5,0.539784090909091,0.7147386363636365
157,26.0,0.5343409090909091,0.7146477272727275
157,26.5,0.5358636363636364,0.7145454545454546
157,27.0,0.5376818181818181,0.7223181818181819
157,27.5,0.5430227272727273,0.724443181818182
157,28.0,0.5458522727272727,0.7293863636363637
157,28.5,0.5518295454545454,0.7321022727272729
157,29.0,0.5516136363636365,0.7345340909090909
157,29.5,0.5589886363636364,0.7331136363636364
157,30.0,0.5614090909090911,0.7324090909090909
157,30.5,0.5593068181818182,0.7279772727272729
157,31.0,0.5558636363636363,0.7282954545454546
157,31.5,0.5592045454545455,0.7259659090909091
157,32.0,0.55425,0.7253636363636363
157,32.5,0.5539545454545455,0.7246477272727273
157,33.0,0.5534431818181818,0.7234431818181819
157,33.5,0.5511022727272729,0.7261590909090909
157,34.0,0.5535340909090908,0.7321249999999999
157,34.5,0.5546249999999998,0.7342386363636364
157,35.0,0.5597954545454544,0.7345340909090909
157,35.5,0.5623295454545454,0.7346477272727274
157,36.0,0.5567727272727272,0.7339545454545455
157,36.5,0.5545454545454546,0.7320340909090909
157,37.0,0.5563636363636363,0.730909090909091
157,37.5,0.5564772727272728,0.7318068181818184
157,38.0,0.5585795454545454,0.7298068181818181
157,38.5,0.5567727272727272,0.7312272727272728
157,39.0,0.5632499999999999,0.730318181818182
157,39.5,0.5636590909090908,0.7263636363636364
157,40.0,0.5574886363636363,0.7219204545454546
157,40.5,0.552625,0.7196022727272727
157,41.0,0.5531363636363636,0.7111136363636364
158,15.5,0.7353375,0.7931249999999999
158,16.0,0.7503500000000001,0.7931124999999999
158,16.5,0.744575,0.7817874999999999
158,17.0,0.7205750000000002,0.7999999999999999
158,17.5,0.7289000000000001,0.8075624999999998
158,18.0,0.7385625000000001,0.7942374999999998
158,18.5,0.746325,0.8008
158,19.0,0.7286500000000002,0.7964625
158,19.5,0.7328875000000001,0.7962125
158,20.0,0.7397750000000001,0.78955
158,20.5,0.7491000000000001,0.7936499999999999
158,21.0,0.75545,0.789875
159,15.5,0.8459,0.6929000000000001
159,16.0,0.845675,0.6903375
159,16.5,0.8498875,0.691575
159,17.0,0.8549999999999999,0.6880000000000001
159,17.5,0.858,0.6886625000000001
159,18.0,0.8635624999999999,0.6881125
159,18.5,0.8685750000000001,0.6868875000000001
159,19.0,0.8727750000000001,0.6793250000000002
159,19.5,0.8697874999999999,0.6796750000000001
159,20.0,0.8739000000000001,0.6859
159,20.5,0.8771125000000002,0.6888875000000001
159,21.0,0.8787874999999999,0.68955
159,21.5,0.8776750000000002,0.6844250000000001
159,22.0,0.8757750000000002,0.6835375000000001
159,22.5,0.8760000000000001,0.6862125000000001
159,23.0,0.8751000000000001,0.6843125000000001
159,23.5,0.8561,0.6741125
159,24.0,0.8636625,0.6748875000000001
159,24.5,0.86445,0.677675
159,25.0,0.8698,0.6779875000000001
159,25.5,0.873325,0.6785500000000001
159,26.0,0.8686875000000001,0.6793250000000001
159,26.5,0.8788,0.6807624999999999
159,27.0,0.8759124999999999,0.6742000000000001
159,27.5,0.8720000000000001,0.6758750000000001
159,28.0,0.8708875,0.6791124999999999
159,28.5,0.8655375,0.6844500000000001
159,29.0,0.8642125,0.6831125000000001
159,29.5,0.8595625,0.6857750000000002
159,30.0,0.8590000000000001,0.6862125000000001
159,30.5,0.8605499999999999,0.6863250000000001
159,31.0,0.8672374999999999,0.682875
159,31.5,0.8706624999999999,0.68145
159,32.0,0.8625499999999999,0.6801125000000001
159,32.5,0.85945,0.6791125
159,33.0,0.8656625,0.673975
159,33.5,0.8714500000000001,0.6762250000000001
159,34.0,0.8719000000000001,0.6719875
159,34.5,0.8660125000000001,0.673775
159,35.0,0.866775,0.6814625000000001
159,35.5,0.872325,0.6894375000000001
159,36.0,0.8728999999999999,0.6913250000000001
159,36.5,0.8652249999999999,0.6785625000000001
159,37.0,0.865325,0.6798750000000002
159,37.5,0.8696625000000001,0.6794375
159,38.0,0.8720000000000001,0.6802250000000001
159,38.5,0.8681125000000002,0.6777875000000001
159,39.0,0.8639875,0.6820000000000002
159,39.5,0.8628750000000001,0.6853375
159,40.0,0.865325,0.6885625
159,40.5,0.8697874999999999,0.6861250000000001
159,41.0,0.8744625000000001,0.681125
159,41.5,0.8772125000000001,0.6834375
159,42.0,0.8734375,0.687225
159,42.5,0.8672125000000002,0.6910000000000001
159,43.0,0.8647750000000002,0.69255
159,43.5,0.858775,0.693675
159,44.0,0.854675,0.6894375
159,44.5,0.8582375000000001,0.6910875
159,45.0,0.862125,0.6920875000000001
159,45.5,0.8648,0.6919875
159,46.0,0.8678000000000001,0.6942125
159,46.5,0.8715625000000001,0.6900875
159,47.0,0.874225,0.6922124999999999
159,47.5,0.8712500000000001,0.6931999999999999
159,48.0,0.8665499999999999,0.6942375
159,48.5,0.8585499999999999,0.6974250000000001
159,49.0,0.8558875,0.697875
160,15.5,0.8476624999999999,0.7985750000000001
160,16.0,0.8487750000000001,0.7951125000000002
160,16.5,0.84155,0.7965750000000001
160,17.0,0.8501,0.7925625000000001
160,17.5,0.838325,0.7808625
160,18.0,0.8468875,0.7856625000000002
160,18.5,0.844675,0.7927625000000001
160,19.0,0.8445500000000001,0.7912125000000001
160,19.5,0.8393375000000003,0.7901125000000002
160,20.0,0.8384375000000002,0.7930125000000002
160,20.5,0.8497750000000002,0.7955500000000002
160,21.0,0.8361125000000001,0.7979
160,21.5,0.8276750000000002,0.7859999999999999
160,22.0,0.8539875000000002,0.8052000000000001
160,22.5,0.845,0.8082125000000001
160,23.0,0.8562125,0.7980875000000001
160,23.5,0.8649875,0.8054375
160,24.0,0.8657874999999999,0.7999875
160,24.5,0.8654499999999998,0.8130125000000001
160,25.0,0.8661249999999999,0.7965625000000002
160,25.5,0.8655499999999998,0.7979875000000002
160,26.0,0.8688874999999999,0.7952125000000001
160,26.5,0.8625624999999999,0.7913375000000001
160,27.0,0.8634374999999999,0.8170000000000002
160,27.5,0.8547625,0.8013250000000001
160,28.0,0.860225,0.7897750000000001
160,28.5,0.8611125,0.7832250000000002
160,29.0,0.8627750000000001,0.7936625000000003
160,29.5,0.8624499999999999,0.8072250000000001
160,30.0,0.8613250000000001,0.7972
160,30.5,0.858225,0.81645
160,31.0,0.8565625000000001,0.8015625000000002
160,31.5,0.851775,0.8017750000000001
160,32.0,0.84755,0.7938875
160,32.5,0.8472249999999999,0.7951250000000003
160,33.0,0.8479875,0.7999125000000001
160,33.5,0.8414375,0.802475
160,34.0,0.8466625000000001,0.817675
160,34.5,0.8416499999999999,0.8154625000000001
160,35.0,0.84045,0.82035
160,35.5,0.8416500000000001,0.7995625000000001
160,36.0,0.8415375,0.8146625000000001
160,36.5,0.8435499999999999,0.8072250000000001
160,37.0,0.8412124999999999,0.8257750000000004
160,37.5,0.8429874999999999,0.8184375000000002
160,38.0,0.8434250000000002,0.8274250000000002
160,38.5,0.8475374999999999,0.813875
160,39.0,0.85565,0.8148750000000001
160,39.5,0.8515375000000001,0.8264500000000001
160,40.0,0.8512124999999999,0.8229000000000003
160,40.5,0.8498749999999999,0.8135375000000001
160,41.0,0.850125,0.80855
160,41.5,0.8463,0.7978875000000001
160,42.0,0.8403125000000001,0.804
160,42.5,0.8353375,0.8033375000000001
160,43.0,0.8277500000000002,0.8079000000000001
160,43.5,0.8194375,0.8092125000000001
160,44.0,0.8104250000000001,0.8102
160,44.5,0.8051000000000001,0.8087625
160,45.0,0.8038624999999998,0.8061000000000001
160,45.5,0.797975,0.8084375000000001
160,46.0,0.7949875000000001,0.809675
160,46.5,0.789225,0.8068000000000002
160,47.0,0.7790999999999999,0.808675
160,47.5,0.772675,0.8116750000000001
160,48.0,0.7686499999999998,0.8124500000000001
161,15.5,0.8729999999999999,0.7435499999999999
161,16.0,0.8748875,0.7442124999999999
161,16.5,0.8722125000000001,0.7452249999999998
161,17.0,0.8614499999999999,0.7539999999999999
161,17.5,0.8564499999999999,0.7514375
161,18.0,0.8512125000000001,0.7571
161,18.5,0.8542375,0.76145
161,19.0,0.8566749999999999,0.7498874999999999
161,19.5,0.854325,0.7544375
161,20.0,0.8540875,0.7536625
161,20.5,0.8542125,0.7479999999999999
161,21.0,0.8501,0.7438999999999999
161,21.5,0.849325,0.7366750000000001
161,22.0,0.8685375000000002,0.7415624999999999
161,22.5,0.884675,0.7377999999999999
161,23.0,0.8872125000000002,0.7385624999999998
161,23.5,0.88455,0.7358999999999999
161,24.0,0.8876625,0.7415875
161,24.5,0.88455,0.7372499999999998
161,25.0,0.8761999999999999,0.7423374999999999
161,25.5,0.8746625,0.7401374999999999
161,26.0,0.8744375,0.7269999999999999
161,26.5,0.8622125,0.7175374999999999
161,27.0,0.8391125,0.7330124999999998
161,27.5,0.84565,0.7383375
161,28.0,0.8443124999999998,0.741125
161,28.5,0.8448625,0.7484624999999999
161,29.0,0.848975,0.7362124999999999
161,29.5,0.87065,0.7334499999999998
161,30.0,0.87955,0.7189
161,30.5,0.8803374999999999,0.7332249999999999
161,31.0,0.8802124999999998,0.7375499999999999
161,31.5,0.8862125000000001,0.7344499999999999
161,32.0,0.8890125,0.732425
161,32.5,0.8873500000000002,0.7200124999999999
161,33.0,0.8889999999999999,0.726225
161,33.5,0.8883374999999999,0.7186874999999999
161,34.0,0.8819125,0.7124499999999999
161,34.5,0.8809875,0.7212124999999998
161,35.0,0.8825625,0.7241124999999999
161,35.5,0.880875,0.7207749999999999
161,36.0,0.8629999999999999,0.7215374999999999
161,36.5,0.8524125,0.7242124999999999
161,37.0,0.84655,0.7179875
161,37.5,0.8393124999999999,0.704875
161,38.0,0.8209875,0.6969874999999999
161,38.5,0.8076625,0.6851
161,39.0,0.8018874999999998,0.6768875
161,39.5,0.7988875,0.6740999999999999
161,40.0,0.7913375000000001,0.6701124999999999
161,40.5,0.78755,0.66855
161,41.0,0.7825750000000002,0.6648875
161,41.5,0.7673500000000002,0.6639875
161,42.0,0.7543249999999999,0.6626624999999999
162,15.5,0.889,0.7819875000000001
162,16.0,0.8848875000000002,0.7812
162,16.5,0.8836625000000001,0.775325
162,17.0,0.8845375000000001,0.776675
162,17.5,0.8841000000000003,0.7714375
162,18.0,0.88255,0.7685375
162,18.5,0.8864500000000002,0.7703249999999999
162,19.0,0.8808875,0.7664249999999999
162,19.5,0.8782249999999999,0.7692249999999999
162,20.0,0.883,0.76475
162,20.5,0.88555,0.7612249999999999
162,21.0,0.8847875000000001,0.7635500000000001
162,21.5,0.8866625000000001,0.765225
162,22.0,0.8887750000000001,0.7687875
162,22.5,0.8907625000000001,0.76755
162,23.0,0.8938875000000002,0.7669999999999999
162,23.5,0.8967625000000001,0.7633249999999999
162,24.0,0.8948875000000001,0.7622249999999999
162,24.5,0.8954500000000001,0.76845
162,25.0,0.8982375000000001,0.76045
162,25.5,0.9021250000000002,0.7606499999999999
162,26.0,0.907675,0.7620875
162,26.5,0.9055625,0.7648625000000001
162,27.0,0.9022125000000004,0.758875
162,27.5,0.8997750000000002,0.7447875
162,28.0,0.8983375,0.7487749999999999
162,28.5,0.8957875000000002,0.7494499999999998
162,29.0,0.8931125000000003,0.7451124999999998
162,29.5,0.8962250000000003,0.7472125000000001
162,30.0,0.8968875000000001,0.737675
162,30.5,0.8972125,0.7331125
162,31.0,0.900225,0.7348874999999999
162,31.5,0.9017875,0.731
162,32.0,0.8979000000000001,0.7364499999999999
162,32.5,0.8985625,0.7183125
162,33.0,0.8976750000000001,0.7154375
162,33.5,0.9,0.7192124999999999
162,34.0,0.9011125,0.717875
162,34.5,0.8957750000000001,0.718975
162,35.0,0.8939,0.7169874999999999
162,35.5,0.8916750000000002,0.7187625
162,36.0,0.8899125000000001,0.7165499999999999
162,36.5,0.8913375,0.7134499999999998
162,37.0,0.8924500000000002,0.715
162,37.5,0.890225,0.7130999999999998
162,38.0,0.8904500000000001,0.7155374999999998
162,38.5,0.8941125000000001,0.7117749999999999
162,39.0,0.89,0.7123374999999998
162,39.5,0.8861250000000002,0.7114499999999999
162,40.0,0.8886750000000001,0.7116624999999999
162,40.5,0.8937875000000002,0.7112124999999999
162,41.0,0.8943375000000001,0.7094624999999999
162,41.5,0.8884500000000001,0.7092124999999998
162,42.0,0.8849000000000002,0.7095499999999999
162,42.5,0.8805625000000001,0.7125624999999999
162,43.0,0.8723375000000002,0.7275499999999998
162,43.5,0.8605625000000001,0.7403374999999999
162,44.0,0.8500000000000002,0.7440000000000001
162,44.5,0.8398875000000002,0.7516875000000001
162,45.0,0.8312250000000001,0.7574375
162,45.5,0.8194500000000001,0.7573124999999999
162,46.0,0.8085625000000002,0.7611125
162,46.5,0.797775,0.7660125
162,47.0,0.7978,0.7664500000000001
162,47.5,0.7883500000000001,0.7677875
162,48.0,0.7765500000000002,0.7668874999999999
165,15.5,0.7817750000000001,0.7108875
165,16.0,0.7721125000000001,0.71845
165,16.5,0.7894500000000001,0.7186625000000001
165,17.0,0.7880125000000001,0.7171125
165,17.5,0.7792125,0.7329875
165,18.0,0.7784375,0.7225375
165,18.5,0.7913250000000001,0.7346625
165,19.0,0.7814375,0.7392125
165,19.5,0.766125,0.7248875
165,20.0,0.7670125,0.731225
165,20.5,0.778125,0.711875
165,21.0,0.7777875,0.7181124999999999
165,21.5,0.7716875,0.720875
165,22.0,0.772575,0.6997625000000001
165,22.5,0.7812250000000002,0.6990000000000001
165,23.0,0.7783375,0.70765
165,23.5,0.76535,0.6851
165,24.0,0.7867749999999999,0.7001000000000001
165,24.5,0.7781125,0.7105375
165,25.0,0.77455,0.7219875
165,25.5,0.7734624999999999,0.71525
165,26.0,0.7807875,0.7400125
165,26.5,0.7642125000000002,0.7223375000000001
165,27.0,0.7662375000000001,0.7228875000000001
165,27.5,0.7633375,0.7364624999999999
165,28.0,0.7516750000000001,0.7376750000000001
165,28.5,0.7433375,0.7255625000000001
165,29.0,0.7380000000000001,0.7398874999999999
165,29.5,0.744325,0.732875
165,30.0,0.7371125,0.6991125000000001
165,30.5,0.742125,0.7200125
165,31.0,0.7427875,0.7070000000000001
165,31.5,0.742225,0.7107875000000001
165,32.0,0.7240125000000001,0.7061125
165,32.5,0.714775,0.7126625000000002
165,33.0,0.7124375000000001,0.7133375000000001
165,33.5,0.7047875,0.7052250000000001
165,34.0,0.693125,0.713775
165,34.5,0.7019125,0.7155500000000001
165,35.0,0.69845,0.7063375000000001
165,35.5,0.68,0.705675
165,36.0,0.6956750000000002,0.6916750000000002
165,36.5,0.7121125000000001,0.698225
165,37.0,0.7325625000000002,0.6994499999999999
165,37.5,0.7317750000000002,0.694675
165,38.0,0.7184625,0.6968000000000001
165,38.5,0.7052250000000001,0.6962250000000002
165,39.0,0.6899000000000001,0.6917875
165,39.5,0.6744625000000001,0.6977875
165,40.0,0.6582375,0.6906875
165,40.5,0.6425625,0.6931125
165,41.0,0.6485749999999999,0.6907875000000001
165,41.5,0.6413375,0.6754499999999999
165,42.0,0.6271375000000001,0.6734625000000001
165,42.5,0.6316875,0.6782250000000002
165,43.0,0.61545,0.6755625000000001
165,43.5,0.615225,0.683775
165,44.0,0.6011375000000001,0.6859999999999999
165,44.5,0.6015625000000001,0.686325
165,45.0,0.6076625000000002,0.6902375000000001
165,45.5,0.6046875,0.693225
165,46.0,0.60545,0.69735
166,15.5,0.6358875000000002,0.5416624999999999
166,16.0,0.6300000000000001,0.5599874999999999
166,16.5,0.6195625000000001,0.5730999999999999
166,17.0,0.6252250000000001,0.5666499999999999
166,17.5,0.6434500000000002,0.5578749999999999
166,18.0,0.6451125000000002,0.5497749999999999
166,18.5,0.6162125000000003,0.5635499999999999
166,19.0,0.6242250000000003,0.5730875
166,19.5,0.6417750000000002,0.5694374999999998
166,20.0,0.6457625000000002,0.57
166,20.5,0.6404375000000002,0.58555
166,21.0,0.6307875000000002,0.5907749999999998
166,21.5,0.6502250000000002,0.5741124999999999
166,22.0,0.6416625000000002,0.55245
166,22.5,0.6260125000000002,0.546225
166,23.0,0.6226750000000001,0.5704499999999999
166,23.5,0.6456625000000003,0.586
166,24.0,0.6575500000000002,0.5846625
166,24.5,0.6400000000000002,0.5773249999999999
166,25.0,0.6360875000000001,0.5634374999999998
166,25.5,0.6522125000000002,0.5483499999999999
166,26.0,0.6483375000000001,0.5428999999999999
166,26.5,0.6273375000000002,0.5664499999999999
166,27.0,0.6285500000000002,0.5763249999999999
166,27.5,0.6507625000000001,0.5506624999999999
166,28.0,0.6567750000000001,0.5457749999999999
166,28.5,0.6371125000000001,0.5353249999999998
166,29.0,0.642225,0.5711999999999999
166,29.5,0.6653375000000002,0.5695499999999998
166,30.0,0.6736625,0.5602124999999998
166,30.5,0.6563125000000001,0.5735374999999998
166,31.0,0.6663250000000002,0.5730999999999999
166,31.5,0.6718875000000002,0.5590874999999998
166,32.0,0.6762250000000002,0.5424374999999999
166,32.5,0.6804500000000002,0.5600875
166,33.0,0.6683250000000001,0.6161125
166,33.5,0.6531125000000001,0.5683374999999999
166,34.0,0.6689875000000002,0.5707875
166,34.5,0.6714250000000002,0.5822375
166,35.0,0.6607750000000002,0.5765374999999999
166,35.5,0.6619875000000002,0.5756499999999999
166,36.0,0.6768750000000001,0.5782999999999998
166,36.5,0.6714375000000001,0.591325
166,37.0,0.6486625000000001,0.5703374999999999
166,37.5,0.6425375000000002,0.5784374999999999
166,38.0,0.6467750000000002,0.566775
167,15.5,0.9072250000000004,0.76745
167,16.0,0.9083125000000004,0.7713625
167,16.5,0.9077625000000002,0.7735749999999999
167,17.0,0.9095375000000002,0.7729
167,17.5,0.9126625000000004,0.7714624999999999
167,18.0,0.9128750000000002,0.771025
167,18.5,0.9121000000000002,0.7732499999999999
167,19.0,0.9104375000000002,0.7736749999999998
167,19.5,0.9089875,0.7783499999999998
167,20.0,0.9108875,0.7893374999999998
167,20.5,0.9125500000000002,0.7894499999999998
167,21.0,0.9123250000000004,0.7893374999999998
167,21.5,0.910325,0.7863374999999999
167,22.0,0.909,0.7866749999999999
167,22.5,0.9078875000000002,0.7916874999999999
167,23.0,0.9046500000000002,0.7898874999999997
167,23.5,0.9007625000000002,0.7892374999999998
167,24.0,0.9048750000000002,0.7890124999999998
167,24.5,0.9060000000000002,0.7875624999999998
167,25.0,0.9017625000000002,0.7881249999999997
167,25.5,0.9033375,0.7883374999999998
167,26.0,0.9045500000000002,0.7893374999999998
167,26.5,0.903675,0.7908874999999999
167,27.0,0.905225,0.7889999999999999
167,27.5,0.9072125000000002,0.7897874999999999
167,28.0,0.9057875,0.7906749999999999
167,28.5,0.906125,0.7907874999999998
167,29.0,0.9080125,0.7894624999999997
167,29.5,0.9059,0.7897874999999998
167,30.0,0.9034375,0.7898999999999997
167,30.5,0.9050000000000002,0.7892249999999997
167,31.0,0.90445,0.7889874999999998
167,31.5,0.903325,0.7894374999999998
167,32.0,0.903325,0.7896499999999997
167,32.5,0.9041125,0.7886624999999998
167,33.0,0.90255,0.7890999999999998
167,33.5,0.9036625000000004,0.7887624999999998
167,34.0,0.9028875,0.7915499999999999
167,34.5,0.9038875000000004,0.7925499999999996
167,35.0,0.904225,0.7968749999999998
167,35.5,0.9052375,0.7974499999999998
167,36.0,0.9071250000000004,0.7955624999999998
167,36.5,0.9022375000000002,0.7938874999999997
167,37.0,0.9025625000000002,0.7968624999999998
167,37.5,0.9001125000000002,0.7947749999999998
167,38.0,0.8990125000000002,0.7909749999999998
167,38.5,0.8967875000000001,0.7895374999999998
167,39.0,0.8961125000000001,0.7935499999999999
167,39.5,0.902775,0.7983249999999997
167,40.0,0.9047750000000002,0.7969749999999999
167,40.5,0.90545,0.8000999999999999
167,41.0,0.9073125,0.8008749999999999
167,41.5,0.906875,0.8009999999999999
167,42.0,0.9053250000000002,0.8001249999999999
167,42.5,0.9067750000000002,0.8003499999999999
167,43.0,0.9093250000000004,0.8007874999999999
167,43.5,0.9079875000000004,0.7991249999999999
167,44.0,0.9066500000000002,0.8006874999999999
167,44.5,0.8961125000000001,0.8034624999999999
167,45.0,0.8974500000000003,0.8036874999999999
167,45.5,0.8960000000000002,0.8037875
167,46.0,0.8951125000000001,0.8036749999999999
167,46.5,0.8933250000000001,0.8037875
167,47.0,0.8911000000000001,0.8038874999999999
167,47.5,0.8898750000000002,0.8024499999999998
167,48.0,0.8886625000000002,0.8005749999999997
167,48.5,0.8886625000000002,0.7995624999999998
167,49.0,0.8893375000000002,0.8015624999999998
167,49.5,0.8876625,0.7984499999999999
167,50.0,0.8952125000000002,0.7986624999999998
167,50.5,0.894325,0.7983374999999997
167,51.0,0.8960000000000001,0.7981124999999999
167,51.5,0.8981250000000001,0.7988874999999999
167,52.0,0.9056625000000004,0.7997874999999999
167,52.5,0.9032125000000002,0.7999999999999998
167,53.0,0.9028750000000002,0.8010124999999999
167,53.5,0.896225,0.8026625
167,54.0,0.8947750000000001,0.7992124999999998
168,15.5,0.7925750000000001,0.6309999999999999
168,16.0,0.79335,0.6301124999999999
168,16.5,0.7976875,0.6293374999999999
168,17.0,0.7910000000000001,0.6296624999999999
168,17.5,0.7761125000000001,0.6315624999999999
168,18.0,0.7838875,0.6305624999999999
168,18.5,0.7975625,0.6298749999999999
168,19.0,0.7833375,0.6240999999999999
168,19.5,0.780325,0.6126624999999999
168,20.0,0.7862125,0.6182124999999998
168,20.5,0.77945,0.6185624999999999
168,21.0,0.7744625,0.6144374999999999
168,21.5,0.769675,0.6133374999999999
168,22.0,0.7593249999999999,0.6154499999999998
168,22.5,0.7597750000000001,0.6165499999999998
168,23.0,0.7597750000000001,0.6132124999999998
168,23.5,0.774675,0.611775
168,24.0,0.7703500000000001,0.6157874999999998
168,24.5,0.7696750000000001,0.6198874999999999
168,25.0,0.7740000000000001,0.6191125
168,25.5,0.771675,0.6188749999999998
168,26.0,0.7681375000000001,0.6276624999999999
168,26.5,0.7782250000000002,0.6266624999999999
168,27.0,0.7830125000000001,0.6250999999999999
168,27.5,0.7784500000000001,0.6242124999999998
168,28.0,0.7836625,0.6252124999999998
168,28.5,0.799,0.6240999999999999
168,29.0,0.7936750000000001,0.6220999999999999
168,29.5,0.7910000000000001,0.6185499999999998
168,30.0,0.7968875000000002,0.6189874999999999
168,30.5,0.8032375,0.6147624999999999
168,31.0,0.7952375,0.6156624999999999
168,31.5,0.7905750000000001,0.6127624999999999
168,32.0,0.8031125000000001,0.6097749999999998
168,32.5,0.7980125000000002,0.6142249999999999
168,33.0,0.7940000000000002,0.6167749999999999
168,33.5,0.7972125,0.6163249999999999
168,34.0,0.7947875000000002,0.6154499999999998
168,34.5,0.7892375000000001,0.6205624999999999
168,35.0,0.790875,0.6176749999999999
168,35.5,0.7943250000000001,0.6141124999999998
168,36.0,0.7857875,0.6192374999999999
168,36.5,0.7838750000000001,0.6195624999999999
168,37.0,0.7897625000000001,0.6177874999999999
168,37.5,0.7782125000000001,0.6158874999999999
168,38.0,0.7717875,0.6210125
168,38.5,0.77945,0.6250999999999999
168,39.0,0.7769,0.6216624999999998
168,39.5,0.76535,0.6322249999999998
168,40.0,0.7702125000000001,0.6340874999999999
168,40.5,0.7689,0.6319874999999999
168,41.0,0.758125,0.6337749999999999
168,41.5,0.7555625000000001,0.6344374999999999
168,42.0,0.7601125000000001,0.6294374999999999
168,42.5,0.7532125000000001,0.6310999999999999
168,43.0,0.7542125000000001,0.6313374999999999
168,43.5,0.7537625000000001,0.6288874999999999
168,44.0,0.7584375000000001,0.6317749999999999
168,44.5,0.7454500000000002,0.6324374999999999
168,45.0,0.7494500000000001,0.6277624999999999
168,45.5,0.7532375,0.6325624999999999
168,46.0,0.7555625000000001,0.6309124999999999
168,46.5,0.748225,0.6281249999999999
168,47.0,0.7344375,0.6263249999999999
168,47.5,0.7235625000000001,0.6324499999999998
168,48.0,0.7135625000000001,0.6269999999999998
168,48.5,0.7050000000000001,0.6266624999999998
168,49.0,0.6996750000000002,0.6319874999999999
168,49.5,0.690575,0.6308874999999998
168,50.0,0.6866625000000001,0.62745
168,50.5,0.6888875000000001,0.632775
168,51.0,0.6861250000000001,0.6321
168,51.5,0.6585750000000001,0.6273249999999999
168,52.0,0.6742250000000001,0.6325624999999999
168,52.5,0.6963625000000001,0.6328874999999998
168,53.0,0.6793500000000001,0.6283375
168,53.5,0.6684625000000001,0.6321
168,54.0,0.6676875,0.6350999999999999
168,54.5,0.6671374999999999,0.6344249999999999
168,55.0,0.659025,0.631875
168,55.5,0.6525749999999999,0.6296624999999999
168,56.0,0.6465625,0.6322125
168,56.5,0.6429125,0.6308874999999998
168,57.0,0.6414500000000001,0.6239874999999999
169,15.5,0.7075499999999999,0.644
169,16.0,0.700325,0.6398874999999999
169,16.5,0.700675,0.6462125000000001
169,17.0,0.701325,0.6488750000000001
